step,num_seeds,mean_eval_return,std_eval_return,min_eval_return,max_eval_return,mean_eval_success,std_eval_success,min_eval_success,max_eval_success
6000,4,419.7065799713135,0.0,419.7065799713135,419.7065799713135,0.0,0.0,0.0,0.0
12000,4,769.222445499897,313.1022473914931,313.6235493183136,1022.8573255062104,0.0,0.0,0.0,0.0
18000,4,1032.684559482336,311.1916811878315,602.9380059957505,1307.092566537857,0.0,0.0,0.0,0.0
24000,4,1107.9498066306114,455.5864708200895,433.8888119220734,1406.4267986774444,0.0,0.0,0.0,0.0
30000,4,1317.26330422163,103.07747483508199,1173.58844499588,1406.859187221527,0.0,0.0,0.0,0.0
36000,4,1396.0539507150652,79.82436531123783,1309.2259931087494,1471.714172267914,0.0,0.0,0.0,0.0
42000,4,1341.1951839923859,189.19392033930347,1076.6317041397094,1518.2838171005249,0.0,0.0,0.0,0.0
48000,4,1485.2409280061722,79.37244235695496,1401.1830773830413,1577.194812297821,0.0,0.0,0.0,0.0
54000,4,1482.1497719526292,72.94416971373892,1387.9628405570984,1548.9112424850464,0.0,0.0,0.0,0.0
60000,4,1372.3089901924134,50.378241216320504,1303.7763798713684,1410.3501849651336,0.0,0.0,0.0,0.0
66000,4,1395.1061270177365,92.34190490397779,1285.957761144638,1474.7591955661774,0.0,0.0,0.0,0.0
72000,4,1466.6620189547539,75.41810394310953,1422.1590546607972,1579.482272052765,0.0,0.0,0.0,0.0
78000,4,1426.9564799070358,79.34724053422944,1313.808259677887,1493.0602087020875,0.0,0.0,0.0,0.0
84000,4,1482.4568274617195,73.52139077411582,1374.2367922306062,1533.1345890998841,0.0,0.0,0.0,0.0
90000,4,1499.9271534800532,70.93146023429556,1435.2841073513032,1588.5382400512694,0.0,0.0,0.0,0.0
96000,4,1471.9542134642602,137.12872298906913,1268.0860264778137,1559.7425719261169,0.0,0.0,0.0,0.0
102000,4,1534.9186072587968,92.07716140096313,1408.5963156700134,1605.7512708187103,0.2,0.4,0.0,0.8
108000,4,1526.5712638735772,462.90117874340916,1037.1793835163116,2125.77932972908,0.25,0.5,0.0,1.0
114000,4,1798.8572593927383,448.741045755816,1426.310481405258,2450.1105024814606,0.25,0.5,0.0,1.0
120000,4,1669.7038413882256,198.9971114444307,1458.9851349830628,1938.9612083911895,0.3,0.4760952285695233,0.0,1.0
126000,4,1761.680545091629,350.15437189364775,1436.5134411811828,2252.9897285461425,0.30000000000000004,0.38297084310253526,0.0,0.8
132000,4,1726.2403221964837,277.5971379943971,1514.5074486732483,2132.9497550010683,0.2,0.4,0.0,0.8
138000,4,1806.7859256505967,279.9267959373538,1556.1792367458343,2191.5819465637205,0.25,0.5,0.0,1.0
144000,4,1725.8271619915963,591.7988164508351,1217.24609375,2576.588510131836,0.35,0.4725815626252608,0.0,1.0
