step,seed,avg_eval_return,var_eval_return,num_evals_used,mean_eval_success
6000,0,121.69997601509094,1271.1652674228812,5,0.0
12000,0,128.73489295244218,198.74498326620792,5,0.0
18000,0,174.35850987434387,693.1394473627723,5,0.0
24000,0,159.0801888346672,675.4947448379284,5,0.0
30000,0,144.32398423552513,1021.274816870717,5,0.0
36000,0,165.56653254032136,584.4569058931429,5,0.0
42000,0,176.3259386539459,81.0872960295947,5,0.0
48000,0,179.02526641488075,215.55764142748598,5,0.0
54000,0,174.47220776081085,170.45224642316532,5,0.0
60000,0,178.18079676628113,577.7431519779282,5,0.0
66000,0,529.6245874285698,371732.47682584403,5,0.2
72000,0,178.19995381236077,198.54629033492586,5,0.0
78000,0,175.7932043671608,258.9644606691436,5,0.0
84000,0,132.72707273960114,453.11474080300536,5,0.0
90000,0,179.53420716524124,325.1712274126984,5,0.0
96000,0,333.6216881394386,151970.29383770985,5,0.2
102000,0,152.08197853565215,831.2603960973621,5,0.0
108000,0,475.31195895075797,221852.84191648138,5,0.2
114000,0,295.24677925109864,18978.86108364145,5,0.2
120000,0,253.28936479091644,7846.968087869808,5,0.0
126000,0,319.0053318977356,127525.29656542954,5,0.0
132000,0,168.5779378414154,61.33324974863176,5,0.0
138000,0,631.5566053509713,333141.4888300741,5,0.4
144000,0,348.8143417060375,127500.63730544239,5,0.2
