step,seed,avg_eval_return,var_eval_return,num_evals_used,removed_lowest_score,mean_eval_success
6000,456,2.0925169826914103,1.470711775837981,4,1.0450893874541123,0.0
12000,456,2860.0,0.0,4,2860.0,1.0
18000,456,2845.0,100.0,4,2840.0,1.0
24000,456,2860.7932103425264,0.06426872402626405,4,2851.058910727501,1.0
30000,456,2842.4162965556607,920.3806000084979,4,2740.7812033014097,1.0
36000,456,535.5911386337539,1007235.1226178244,4,0.8725282571536751,0.2
42000,456,2092.849784236445,289086.4883722503,4,110.00006903147687,1.0
48000,456,2197.9936997750715,369248.06488563,4,681.3950455241247,1.0
54000,456,2830.2090969085693,855.6897176116618,4,2680.0,1.0
60000,456,2735.0538562954234,4302.161809459822,4,2101.2550350184647,1.0
66000,456,2660.0073522121506,28687.663594046036,4,1890.0000019571762,1.0
72000,456,2845.2421812415123,544.2976911404804,4,2790.0,1.0
78000,456,2818.432525375858,2803.791852324023,4,2723.3500141352415,1.0
84000,456,2776.669409632683,7070.206473096,4,1421.0000711679459,1.0
90000,456,2838.275258600712,702.9230327359495,4,2741.046103000641,1.0
96000,456,2857.7236897796392,26.691413667655173,4,2840.788728952408,1.0
102000,456,2860.0,0.0,4,2850.0,1.0
108000,456,2807.5,5691.666666666667,4,2660.0,1.0
114000,456,2855.1711268126965,93.27206503623631,4,2799.851701259613,1.0
120000,456,2860.2670595645905,0.2852832441569717,4,2860.0,1.0
126000,456,2858.134137235582,22.662105991779498,4,2801.083462715149,1.0
132000,456,2857.5,25.0,4,2840.0,1.0
138000,456,2840.0,533.3333333333334,4,2770.0,1.0
144000,456,2860.0,0.0,4,2860.0,1.0
